route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,direction_name,trip_bikes_allowed,trip_headsign_short
41,S2_87634-1111100-0,19443979,Fashion Valley,1,204109,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153150,Fashion Valley,1,204105,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443911,Fashion Valley,1,204103,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156894,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158929,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160746,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166219,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447356,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449455,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451298,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153183,Fashion Valley,1,204107,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443944,Fashion Valley,1,204105,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153114,Fashion Valley,1,204101,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443875,Fashion Valley,1,204102,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156873,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158968,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160725,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166258,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447335,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449541,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451277,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153134,Fashion Valley,1,204103,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443895,Fashion Valley,1,204106,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153165,Fashion Valley,1,204102,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443926,Fashion Valley,1,204101,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156917,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158949,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160769,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166239,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447379,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449505,Fashion Valley,1,203003,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451321,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153188,Fashion Valley,1,204108,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443949,Fashion Valley,1,204107,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153202,Fashion Valley,1,204106,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443963,Fashion Valley,1,204104,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156896,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158931,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160748,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166221,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447358,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449457,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451300,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153220,Fashion Valley,1,204104,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443981,Fashion Valley,1,204108,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153152,Fashion Valley,1,204105,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443913,Fashion Valley,1,204103,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156875,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158970,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160727,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166260,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447337,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449543,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451279,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153116,Fashion Valley,1,204101,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443877,Fashion Valley,1,204102,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153136,Fashion Valley,1,204103,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443897,Fashion Valley,1,204106,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156919,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158951,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160771,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166241,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447381,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449507,Fashion Valley,1,203003,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451323,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153167,Fashion Valley,1,204102,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443928,Fashion Valley,1,204101,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153190,Fashion Valley,1,204108,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443951,Fashion Valley,1,204107,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156898,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158933,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160750,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166223,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447360,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449459,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451302,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153204,Fashion Valley,1,204106,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443965,Fashion Valley,1,204104,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153222,Fashion Valley,1,204104,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443983,Fashion Valley,1,204108,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156877,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158972,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160729,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166262,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447339,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449545,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451281,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153154,Fashion Valley,1,204105,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443915,Fashion Valley,1,204110,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153118,Fashion Valley,1,204101,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443879,Fashion Valley,1,204103,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156921,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158953,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160773,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166243,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447383,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449509,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451325,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153138,Fashion Valley,1,204103,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443899,Fashion Valley,1,204106,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153169,Fashion Valley,1,204102,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443930,Fashion Valley,1,204102,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156900,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158935,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160752,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166225,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447362,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449461,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451304,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153192,Fashion Valley,1,204108,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443953,Fashion Valley,1,204107,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153206,Fashion Valley,1,204106,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443967,Fashion Valley,1,204104,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156879,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158974,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160731,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166264,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447341,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449547,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451283,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153224,Fashion Valley,1,204115,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443985,Fashion Valley,1,204108,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153156,Fashion Valley,1,204113,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443917,Fashion Valley,1,204110,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156923,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158955,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160775,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166245,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447385,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449511,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451327,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153120,Fashion Valley,1,204114,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443881,Fashion Valley,1,204112,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153140,Fashion Valley,1,204105,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443901,Fashion Valley,1,204106,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156902,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158937,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160754,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166227,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447364,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449463,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451306,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153231,Fashion Valley,1,204118,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443992,Fashion Valley,1,204113,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153171,Fashion Valley,1,204116,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443932,Fashion Valley,1,204102,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156881,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158976,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160733,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166266,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447343,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449549,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451285,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153194,Fashion Valley,1,204108,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443955,Fashion Valley,1,204111,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153208,Fashion Valley,1,204117,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443969,Fashion Valley,1,204104,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156925,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158957,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160777,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166247,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447387,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449513,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451329,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153226,Fashion Valley,1,204115,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443987,Fashion Valley,1,204108,S2_41_1_111,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155785,A Balboa & Genesee,1,204119,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153158,Fashion Valley,1,204113,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443919,Fashion Valley,1,204110,S2_41_1_111,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155786,A Balboa & Genesee,1,204120,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153122,Fashion Valley,1,204114,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443883,Fashion Valley,1,204112,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156904,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158939,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160756,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166229,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447366,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449465,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451308,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155787,A Balboa & Genesee,1,204121,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153142,Fashion Valley,1,204105,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443903,Fashion Valley,1,204106,S2_41_1_111,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155788,A Balboa & Genesee,1,204122,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153233,Fashion Valley,1,204118,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443994,Fashion Valley,1,204113,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156883,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158978,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160735,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166268,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447345,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449551,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451287,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155789,A Balboa & Genesee,1,204119,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153173,Fashion Valley,1,204116,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443934,Fashion Valley,1,204102,S2_41_1_111,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155790,A Balboa & Genesee,1,204120,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153196,Fashion Valley,1,204108,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443957,Fashion Valley,1,204111,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156927,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158959,Fashion Valley,1,203005,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160779,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166249,Fashion Valley,1,203005,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447389,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449515,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451331,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155791,A Balboa & Genesee,1,204121,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153210,Fashion Valley,1,204117,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443971,Fashion Valley,1,204104,S2_41_1_111,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155792,A Balboa & Genesee,1,204122,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153228,Fashion Valley,1,204115,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443989,Fashion Valley,1,204108,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156906,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158941,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160758,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166231,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447368,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449467,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451310,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155793,A Balboa & Genesee,1,204119,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153160,Fashion Valley,1,204113,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443921,Fashion Valley,1,204110,S2_41_1_111,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155794,A Balboa & Genesee,1,204120,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153124,Fashion Valley,1,204114,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443885,Fashion Valley,1,204112,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156885,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158980,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160737,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166270,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447347,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449553,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451289,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,8663521-1111100-21,19155795,A Balboa & Genesee,1,204121,41_1_112,1,0,South,2,A Balboa&Genesee
41,86635-1111100-0,19153144,Fashion Valley,1,204105,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443905,Fashion Valley,1,204106,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153235,Fashion Valley,1,204118,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443996,Fashion Valley,1,204113,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156929,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158961,Fashion Valley,1,203005,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160781,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166251,Fashion Valley,1,203005,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447391,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449517,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451333,Fashion Valley,1,204101,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153175,Fashion Valley,1,204116,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443936,Fashion Valley,1,204102,S2_41_1_111,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153198,Fashion Valley,1,204108,41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156908,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158943,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160760,Fashion Valley,1,204102,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166233,Fashion Valley,1,204101,41_1_110,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443959,Fashion Valley,1,204111,S2_41_1_111,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447370,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449469,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451312,Fashion Valley,1,204103,S2_41_1_110,1,0,South,2,Fshn Vly
41,86635-1111100-0,19153212,Fashion Valley,1,204117,41_1_111,1,0,South,2,Fshn Vly
41,S2_87634-1111100-0,19443973,Fashion Valley,1,204104,S2_41_1_111,1,0,South,2,Fshn Vly
41,86636-0000010-0,19156887,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86637-0000001-0,19158982,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,86710-0000010-0,19160739,Fashion Valley,1,204104,41_1_110,1,0,South,2,Fshn Vly
41,86711-0000001-0,19166272,Fashion Valley,1,204103,41_1_110,1,0,South,2,Fshn Vly
41,S2_87635-0000010-0,19447349,Fashion Valley,1,203008,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87636-0000001-0,19449555,Fashion Valley,1,204102,S2_41_1_110,1,0,South,2,Fshn Vly
41,S2_87637-0000010-0,19451291,Fashion Valley,1,203008,S2_41_1_110,1,0,South,2,Fshn Vly
